"Company";"Company_Old";"NAIC";"Plan";"State";"Area";"Zip_Lookup_Code";"Gender";"T/NT";"Couple_Fac";"Eff_Date";"Rate_Type";"Age_For_Sorting";"Lowest_Rate?";"Highest_Rate?";"Age";"Monthly_Rate";"Quarterly_Rate";"Semi-Annual_Rate";"Annual_Rate";"Policy Fee";"Household Discount"
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";1;5981.00;"Male";"Tobacco";"";2/1/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";259.08;777.25;1554.50;3109.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";2;5982.00;"Female";"Non-Tobacco";"";2/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";161.08;483.25;966.50;1933.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";2;5982.00;"Female";"Non-Tobacco";"";2/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";234.42;703.25;1406.50;2813.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";2;5982.00;"Female";"Tobacco";"";2/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";177.58;532.75;1065.50;2131.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";2;5982.00;"Female";"Tobacco";"";2/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";259.33;778.00;1556.00;3112.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";2;5982.00;"Male";"Non-Tobacco";"";2/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";183.00;549.00;1098.00;2196.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";2;5982.00;"Male";"Non-Tobacco";"";2/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";267.58;802.75;1605.50;3211.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";2;5982.00;"Male";"Tobacco";"";2/1/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";201.67;605.00;1210.00;2420.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";2;5982.00;"Male";"Tobacco";"";2/1/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";295.58;886.75;1773.50;3547.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";3;5983.00;"Female";"Non-Tobacco";"";2/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";177.58;532.75;1065.50;2131.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";3;5983.00;"Female";"Non-Tobacco";"";2/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";259.17;777.50;1555.00;3110.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";3;5983.00;"Female";"Tobacco";"";2/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";195.92;587.75;1175.50;2351.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";3;5983.00;"Female";"Tobacco";"";2/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";286.92;860.75;1721.50;3443.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";3;5983.00;"Male";"Non-Tobacco";"";2/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";202.00;606.00;1212.00;2424.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";3;5983.00;"Male";"Non-Tobacco";"";2/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";296.08;888.25;1776.50;3553.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";3;5983.00;"Male";"Tobacco";"";2/1/2013 0:00:00;"Attained Age";70.00;"N";"Y";"70";222.67;668.00;1336.00;2672.00;"$25";
"Central States Indemnity Company of Omaha";"CSI";34274.00;"F";"WI";3;5983.00;"Male";"Tobacco";"";2/1/2013 0:00:00;"Attained Age";85.00;"N";"Y";"85";327.33;982.00;1964.00;3928.00;"$25";
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";1;429.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";157.15;478.59;937.99;1819.40;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";1;429.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";269.54;822.31;1612.33;3128.81;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";1;429.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";174.50;531.65;1042.09;2021.55;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";1;429.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";299.40;913.63;1791.50;3476.70;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";1;429.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";174.50;531.65;1042.09;2021.55;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";1;429.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";299.40;913.63;1791.50;3476.70;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";1;429.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";193.78;590.61;1157.77;2246.16;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";1;429.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";332.55;1015.00;1990.38;3862.88;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";2;617.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";173.76;529.39;1037.65;2012.93;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";2;617.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";297.59;908.10;1780.65;3455.64;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";2;617.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";192.97;588.12;1152.88;2236.67;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";2;617.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";330.55;1008.90;1978.41;3839.64;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";2;617.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";192.97;588.12;1152.88;2236.67;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";2;617.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";330.55;1008.90;1978.41;3839.64;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";2;617.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";214.30;653.35;1280.86;2485.18;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"A";"WI";2;617.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";367.20;1120.98;2198.30;4266.62;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";1;429.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";192.83;587.69;1152.03;2235.02;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";1;429.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";324.77;991.23;1943.73;3772.31;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";1;429.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";214.16;652.92;1280.02;2483.54;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";1;429.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";360.78;1101.36;2159.81;4191.88;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";1;429.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";214.16;652.92;1280.02;2483.54;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";1;429.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";360.78;1101.36;2159.81;4191.88;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";1;429.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";237.82;725.29;1421.98;2759.20;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";1;429.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";400.73;1223.53;2399.48;4657.26;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";2;617.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";212.03;646.43;1267.27;2458.79;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";2;617.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";357.36;1090.89;2139.26;4151.97;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";2;617.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";235.47;718.11;1407.90;2731.85;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";2;617.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";396.95;1211.96;2376.80;4613.21;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";2;617.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";235.47;718.11;1407.90;2731.85;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";2;617.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";396.95;1211.96;2376.80;4613.21;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";2;617.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";261.53;797.79;1564.24;3035.42;;
"Colonial Penn Life Insurance Company";"Colonial Penn";62065.00;"F";"WI";2;617.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";440.99;1346.66;2641.07;5126.35;;
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";1;7563.00;"Female";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";102.76;308.28;641.22;1233.12;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";1;7563.00;"Female";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";125.23;375.69;781.44;1502.76;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";1;7563.00;"Female";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";112.98;338.94;705.00;1355.76;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";1;7563.00;"Female";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";137.80;413.40;859.87;1653.60;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";1;7563.00;"Male";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";118.15;354.45;737.26;1417.80;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";1;7563.00;"Male";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";144.02;432.06;898.68;1728.24;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";1;7563.00;"Male";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";129.94;389.82;810.83;1559.28;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";1;7563.00;"Male";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";158.44;475.32;988.67;1901.28;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";2;7564.00;"Female";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";105.11;315.33;655.89;1261.32;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";2;7564.00;"Female";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";128.10;384.30;799.34;1537.20;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";2;7564.00;"Female";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";115.56;346.68;721.09;1386.72;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";2;7564.00;"Female";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";140.96;422.88;879.59;1691.52;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";2;7564.00;"Male";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";120.86;362.58;754.17;1450.32;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";2;7564.00;"Male";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";147.32;441.96;919.28;1767.84;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";2;7564.00;"Male";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";132.92;398.76;829.42;1595.04;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"A";"TN";2;7564.00;"Male";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";162.06;486.18;1011.25;1944.72;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";1;7563.00;"Female";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";123.20;369.60;768.77;1478.40;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";1;7563.00;"Female";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";187.19;561.57;1168.07;2246.28;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";1;7563.00;"Female";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";135.51;406.53;845.58;1626.12;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";1;7563.00;"Female";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";205.92;617.76;1284.94;2471.04;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";1;7563.00;"Male";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";141.67;425.01;884.02;1700.04;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";1;7563.00;"Male";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";215.22;645.66;1342.97;2582.64;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";1;7563.00;"Male";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";155.82;467.46;972.32;1869.84;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";1;7563.00;"Male";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";236.77;710.31;1477.44;2841.24;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";2;7564.00;"Female";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";126.02;378.06;786.36;1512.24;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";2;7564.00;"Female";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";191.48;574.44;1194.84;2297.76;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";2;7564.00;"Female";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";138.62;415.86;864.99;1663.44;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";2;7564.00;"Female";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";210.64;631.92;1314.39;2527.68;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";2;7564.00;"Male";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";144.92;434.76;904.30;1739.04;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";2;7564.00;"Male";"Non-Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";220.15;660.45;1373.74;2641.80;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";2;7564.00;"Male";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";159.39;478.17;994.59;1912.68;"$25";
"Combined Insurance Company of America";"Combined Ins Co";62146.00;"F";"TN";2;7564.00;"Male";"Tobacco";"";12/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";242.20;726.60;1511.33;2906.40;"$25";
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";1;429.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";109.71;342.06;671.22;1290.81;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";1;429.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";143.13;446.24;875.64;1683.93;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";1;429.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";137.18;427.69;839.25;1613.95;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";1;429.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";178.89;557.74;1094.44;2104.70;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";1;429.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";118.89;370.68;727.38;1398.81;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";1;429.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";174.12;542.86;1065.24;2048.54;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";1;429.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"Y";"N";"70";148.64;463.41;909.34;1748.73;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";1;429.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"Y";"N";"85";217.67;678.63;1331.66;2560.89;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";2;617.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";130.29;406.20;797.07;1532.84;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";2;617.00;"Female";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";169.97;529.91;1039.83;1999.67;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";2;617.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";162.90;507.89;996.61;1916.56;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";2;617.00;"Female";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";212.44;662.32;1299.65;2499.33;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";2;617.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";141.19;440.18;863.76;1661.09;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";2;617.00;"Male";"Non-Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";206.77;644.65;1264.97;2432.64;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";2;617.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";70.00;"N";"Y";"70";176.51;550.30;1079.84;2076.62;;
"Continental General Insurance Company";"Continental General";71404.00;"A";"WI";2;617.00;"Male";"Tobacco";"";1/1/2012 0:00:00;"Attained Age";85.00;"N";"Y";"85";258.49;805.88;1581.35;3041.06;;
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";1;6769.00;"Female";"Non-Tobacco";"";2/11/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";134.09;426.41;836.72;1609.08;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";1;6769.00;"Female";"Non-Tobacco";"";2/11/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";183.09;582.23;1142.48;2197.08;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";1;6769.00;"Female";"Tobacco";"";2/11/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";160.42;510.14;1001.02;1925.04;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";1;6769.00;"Female";"Tobacco";"";2/11/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";218.92;696.17;1366.06;2627.04;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";1;6769.00;"Male";"Non-Tobacco";"";2/11/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";154.34;490.80;963.08;1852.08;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";1;6769.00;"Male";"Non-Tobacco";"";2/11/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";210.50;669.39;1313.52;2526.00;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";1;6769.00;"Male";"Tobacco";"";2/11/2013 0:00:00;"Attained Age";70.00;"Y";"N";"70";184.50;586.71;1151.28;2214.00;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";1;6769.00;"Male";"Tobacco";"";2/11/2013 0:00:00;"Attained Age";85.00;"Y";"N";"85";251.84;800.85;1571.48;3022.08;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";2;6768.00;"Female";"Non-Tobacco";"";2/11/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";150.34;478.08;938.12;1804.08;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";2;6768.00;"Female";"Non-Tobacco";"";2/11/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";205.09;652.19;1279.76;2461.08;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";2;6768.00;"Female";"Tobacco";"";2/11/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";179.67;571.35;1121.14;2156.04;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";2;6768.00;"Female";"Tobacco";"";2/11/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";245.25;779.90;1530.36;2943.00;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";2;6768.00;"Male";"Non-Tobacco";"";2/11/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";172.92;549.89;1079.02;2075.04;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";2;6768.00;"Male";"Non-Tobacco";"";2/11/2013 0:00:00;"Attained Age";85.00;"N";"N";"85";236.00;750.48;1472.64;2832.00;"$20";"7%"
"Equitable Life & Casualty Insurance Company (Std Prem)";"Equitable Life";62952.00;"A";"MI";2;6768.00;"Male";"Tobacco";"";2/11/2013 0:00:00;"Attained Age";70.00;"N";"N";"70";206.84;657.75;1290.68;2482.08;"$20";"7%"
